isbn13,Title,Authors,Average Rating,Language Code,Num Pages,Ratings Count,Text Reviews Count
9781590600788,The Hunchback of Notre Dame (Illustrated Classic Editions),"['Malvina G. Vogel', 'Victor Hugo']",3.98,eng,238,23,0
9781590860625,Without Fail (Jack Reacher  #6),"['Lee Child', 'Dick Hill']",4.16,eng,14,61246,1520
9781590864098,The Enemy (Jack Reacher  #8),"['Lee Child', 'Dick Hill']",4.17,eng,14,4,0
9781591024507,Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry,['Gail A. Eisnitz'],4.35,eng,328,1214,142
9781591024842,Defending the West: A Critique of Edward Said's Orientalism,['Ibn Warraq'],3.62,eng,556,93,12
9781591127017,Cloudy with a Chance of Meatballs,"['Judi Barrett', 'Ron Barrett', 'Linda Terheyden', 'Jerry Terheyden']",4.16,eng,1,2,0
9781591136446,The Play Soldier,['Chet Green'],4.5,eng,328,2,2
9781591146919,Bull Halsey,['E.B. Potter'],4.16,eng,440,55,6
9781591160335,Uzumaki: Spiral into Horror  Vol. 2.,"['Junji Ito', '伊藤潤二']",4.32,eng,208,6309,239
9781591160489,Uzumaki: Spiral Into Horror  Vol. 3,"['Junji Ito', '伊藤潤二']",4.27,eng,250,5903,279
9781591160687,Revolutionary Girl Utena  Vol. 4: To Bud,['Chiho Saitō'],4.06,eng,192,1033,15
9781591161295,Ranma 1/2  Vol. 7 (Ranma ½ (US 2nd)  #7),['Rumiko Takahashi'],4.13,eng,184,1358,32
9781591161301,Ranma 1/2  Vol. 8 (Ranma ½ (US 2nd)  #8),['Rumiko Takahashi'],4.15,eng,196,1449,16
9781591161455,Revolutionary Girl Utena  Vol. 5: To Blossom,"['Chiho Saitō', 'Lillian Olsen', 'Be', 'Papas']",4.01,eng,168,1001,31
9781591162025,InuYasha Ani-Manga  Vol. 1 (Inuyasha Ani-Manga  #1),['Rumiko Takahashi'],4.36,eng,206,5787,54
9781591162063,Revolutionary Girl Utena  Vol. 2: To Plant,['Chiho Saitō'],4.0,eng,200,1259,15
9781591162070,Revolutionary Girl Utena  Vol. 3: To Sprout,"['Chiho Saitō', 'Be', 'Pas']",4.05,eng,200,1137,14
9781591162223,Hikaru no Go  Vol. 1: Descent of the Go Master (Hikaru no Go  #1),"['Yumi Hotta', 'Takeshi Obata']",4.11,eng,187,8598,201
9781591162865,Ranma 1/2  Vol. 12 (Ranma ½ (US 2nd)  #12),['Rumiko Takahashi'],4.12,eng,200,1083,18
9781591163190,Maison Ikkoku  Volume 5 (Maison Ikkoku  #5),['Rumiko Takahashi'],4.21,eng,208,293,5
9781591163527,Nausicaä of the Valley of the Wind  Vol. 4 (Nausicaä of the Valley of the Wind  #4),"['Hayao Miyazaki', 'David Lewis', 'Toren Smith', 'Kaori Inoue', 'Joe Yamazaki', 'Walden Wong', 'Izumi Evers']",4.59,eng,134,1854,34
9781591163541,Nausicaä of the Valley of the Wind  Vol. 6 (Nausicaä of the Valley of the Wind  #6),"['Hayao Miyazaki', 'Matt Thorn', 'Kaori Inoue', 'Joe Yamazaki', 'Walden Wong', 'Izumi Evers']",4.62,eng,159,1688,30
9781591163558,Nausicaä of the Valley of the Wind  Vol. 7 (Nausicaä of the Valley of the Wind  #7),"['Hayao Miyazaki', 'Matt Thorn', 'Kaori Inoue', 'Joe Yamazaki', 'Walden Wong', 'Izumi Evers']",4.61,eng,223,1637,72
9781591164128,Nausicaä of the Valley of the Wind  Vol. 5 (Nausicaä of the Valley of the Wind  #5),"['Hayao Miyazaki', 'Matt Thorn', 'Kaori Inoue', 'Joe Yamazaki', 'Walden Wong', 'Izumi Evers']",4.61,eng,151,1814,25
9781591164227,Maison Ikkoku  Volume 6 (Maison Ikkoku  #6),['Rumiko Takahashi'],4.18,eng,208,284,4
9781591164418,Bleach  Volume 01,['Tite Kubo'],4.22,eng,200,136795,1011
9781591164494,Sensual Phrase  Vol. 3,['Mayu Shinjō'],4.15,eng,192,725,11
9781591164593,Ranma 1/2  Vol. 27 (Ranma ½ (US 2nd)  #27),['Rumiko Takahashi'],4.1,eng,200,883,11
9781591164845,Mermaid Saga  Vol. 2,['Rumiko Takahashi'],4.07,eng,208,88,3
9781591164852,Maison Ikkoku  Volume 7 (Maison Ikkoku  #7),['Rumiko Takahashi'],4.23,eng,288,299,4
9781591165620,Maison Ikkoku  Volume 8 (Maison Ikkoku  #8),['Rumiko Takahashi'],4.21,eng,288,274,5
9781591165835,Vagabond  Volume 20,['Takehiko Inoue'],4.41,eng,224,465,10
9781591165996,From Far Away  Vol. 01,"['Kyoko Hikawa', 'Trina Robbins', 'Yuko Sawada', 'Walden Wong']",4.31,eng,190,5737,118
9781591166177,Maison Ikkoku  Volume 9 (Maison Ikkoku  #9),['Rumiko Takahashi'],4.19,eng,232,266,4
9781591168041,Maison Ikkoku  Volume 11 (Maison Ikkoku  #11),['Rumiko Takahashi'],4.27,eng,232,244,4
9781591168690,Maison Ikkoku  Volume 12 (Maison Ikkoku  #12),['Rumiko Takahashi'],4.25,eng,323,243,3
9781591169208,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),"['Hiromu Arakawa', 'Akira Watanabe']",4.49,eng,192,103978,1326
9781591169239,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),"['Hiromu Arakawa', 'Akira Watanabe']",4.52,eng,192,14101,384
9781591169253,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),"['Hiromu Arakawa', 'Akira Watanabe']",4.56,eng,192,15748,274
9781591169291,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),"['Hiromu Arakawa', 'Akira Watanabe']",4.55,eng,200,9920,270
9781591391678,Hardball: Are You Playing to Play or Playing to Win?,"['George Stalk Jr.', 'Rob Lachenauer', 'Robert Lachenauer', 'John  Butman']",3.49,eng,192,82,9
9781591396192,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,"['W. Chan Kim', 'Renée Mauborgne']",3.89,eng,240,40936,789
9781591397649,Financial Intelligence: A Manager's Guide to Knowing What the Numbers Really Mean,"['Karen Berman', 'Joe Knight', 'John  Case']",4.1,eng,272,1750,85
9781591473800,APA Dictionary of Psychology,"['American Psychological Association', 'Gary R. VandenBos']",4.29,eng,1024,29,2
9781591583660,In Web Design for Libraries,['Charles P. Rubenstein'],2.67,eng,196,9,2
9781591794646,Mindfulness for Beginners,"['Jon Kabat', 'Zinn']",3.83,eng,3,2496,222
9781591810087,Cleansing the Doors of Perception: The Religious Significance of Entheogenic Plants and Chemicals,['Huston Smith'],4.01,eng,173,187,11
9781591821540,Demon Diary  Volume 01,"['Kara', 'Lee Chi', 'Hyong']",3.96,eng,192,4628,72
9781591821557,Demon Diary  Volume 02,"['Kara', 'Jee', 'Hyung Lee']",4.15,eng,199,1627,23
9781591821564,Demon Diary  Volume 03,"['Kara', 'Lee Yun', 'Hee']",4.07,eng,187,1267,19
9781591821571,Demon Diary  Volume 04,"['Kara', 'Lee Yun', 'Hee']",4.11,eng,192,1156,14
9781591822202,Rebirth Volume 5,"['Kang', 'Woo Lee', 'Lauren Na']",4.04,eng,184,101,2
9781591824534,The Vision of Escaflowne  Vol. 8,"['Katsu Aki', 'Hajime Yatate', 'Shoji Kawamori']",3.54,eng,208,112,2
9781591829539,Crescent Moon  Vol. 6 (Crescent Moon #6),['Haruko Iida'],4.22,eng,169,270,11
9781591840565,The Art of the Start: The Time-Tested  Battle-Hardened Guide for Anyone Starting Anything,['Guy Kawasaki'],3.85,eng,240,20784,398
9781591855101,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,['Emerson Eggerichs'],4.18,spa,292,13,0
9781591940487,Silas Marner,['George Eliot'],3.63,eng,279,164,6
9781592000678,$30 Film School: How to Write  Direct  Produce  Shoot  Edit  Distribute  Tour With  and Sell Your Own No-Budget Digital Movie,['Michael W. Dean'],3.52,eng,528,29,4
9781592220045,Tuf Voyaging,['George R.R. Martin'],4.09,eng,448,61,7
9781592220243,To Ride Hell's Chasm,['Janny Wurts'],3.82,eng,672,337,46
9781592220823,Traitor's Knot (Wars of Light and Shadow  #7),['Janny Wurts'],4.2,eng,574,431,7
9781592241330,The Last Christmas of Ebenezer Scrooge,['Marvin Kaye'],4.13,eng,168,14,3
9781592241873,The Canterville Ghost,['Oscar Wilde'],3.89,eng,52,80,13
9781592246465,Heart of Darkness,['Joseph Conrad'],3.42,eng,132,93,11
9781592283194,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,['Christopher Caswell'],3.63,eng,286,47,5
9781592287499,The Dogs Who Found Me: What I've Learned From Pets Who Were Left Behind,['Ken Foster'],4.07,eng,194,2566,214
9781592289448,The Long Walk: The True Story of a Trek to Freedom,['Sławomir Rawicz'],4.2,eng,256,11357,1713
9781592289806,From Baghdad  With Love: A Marine  the War  and a Dog Named Lava (Lava #1),"['Jay Kopelman', 'Melinda Roth']",4.11,eng,196,6245,509
9781592401821,Candy Girl: A Year in the Life of an Unlikely Stripper,['Diablo Cody'],3.54,eng,212,11020,1558
9781592402038,Eats  Shoots & Leaves: The Zero Tolerance Approach to Punctuation,['Lynne Truss'],3.87,eng,209,85603,4007
9781592402687,Game of Shadows: Barry Bonds  BALCO  and the Steroids Scandal that Rocked Professional Sports,"['Mark Fainaru', 'Wada', 'Lance Williams']",3.79,eng,348,158,24
9781592402694,Here  There and Everywhere: My Life Recording the Music of the Beatles,"['Geoff Emerick', 'Howard Massey', 'Elvis Costello']",4.25,eng,400,4205,243
9781592441129,Natural Theology: Comprising Nature & Grace by Professor Dr Emil Brunner & the Reply No! by Dr Karl Barth,"['Karl Barth', 'Emil Brunner', 'Peter Fraenkel']",3.73,eng,132,89,10
9781592530878,LOGO Lounge: 2 000 International Identities by Leading Designers,"['Catharine M. Fishel', 'Bill Gardner']",3.96,eng,191,27,0
9781592572229,The Complete Idiot's Guide to World Religions,"['Yusuf Toropov', 'Luke Buckles']",3.66,eng,405,159,16
9781592574001,The Complete Idiot's Guide to Business Plans,['Gwen Moran'],3.32,eng,314,16,4
9781592574711,The Complete Idiot's Guide to Calculus,['W. Michael Kelley'],4.09,eng,352,63,9
9781592851614,Drop The Rock: Removing Character Defects - Steps Six and Seven,"['Bill Pittman', 'Todd W. Hall', 'Sara S.', 'Todd W.']",4.45,eng,132,857,38
9781593070540,The Ring  Volume 1,"['Misao Inagaki', 'Hiroshi Takahashi']",3.6,eng,304,378,31
9781593070694,Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons,['Craig Thompson'],3.52,eng,128,46,1
9781593071714,The Amazing Adventures of the Escapist: Volume 1,"['Michael Chabon', 'Glen David Gold', 'Bill Sienkiewicz', 'Howard Chaykin', 'Gene Colan', 'Steve Lieber', 'Eric Wight', 'Kevin  McCarthy']",3.46,eng,159,1071,100
9781593072025,Hellsing  Vol. 03 (Hellsing  #3),['Kohta Hirano'],4.37,eng,164,4721,59
9781593072285,Ghost in the Shell (Ghost in the Shell  #1),['Masamune Shirow'],4.18,eng,350,8135,288
9781593072551,Michael Chabon Presents... The Amazing Adventures of the Escapist: #7,['Michael Chabon'],3.68,eng,80,50,1
9781593072599,Hellsing  Vol. 04 (Hellsing  #4),['Kohta Hirano'],4.29,eng,200,2518,52
9781593072674,The Ring Volume 4 Birthday,"['Kōji Suzuki', 'Sakura Mizuki']",3.54,eng,160,55,2
9781593073527,Star Wars: Clone Wars  Volume 6: On the Fields of Battle,"['John Ostrander', 'Jan Duursema']",4.04,eng,168,463,18
9781593074067,Eden: It's an Endless World  Volume 1 (Eden: It's an Endless World  #1),['Hiroki Endo'],3.97,eng,216,1802,64
9781593074661,Star Wars: Empire  Volume 5: Allies and Adversaries,"['Ron Marz', 'Jeremy Barlow', 'Brandon Badeaux']",3.51,eng,120,128,8
9781593074746,H.G. Wells' The War of the Worlds (Graphic Novel),"['Ian Edginton', ""D'Israeli""]",3.84,eng,70,352,22
9781593074821,Star Wars: Clone Wars  Volume 8: The Last Siege  the Final Truth,"['John Ostrander', 'Jan Duursema', 'Dan Parsons']",4.09,eng,144,398,19
9781593074968,The Gremlins: The Lost Walt Disney Production  A Royal Air Force Story by Flight Lieutenant Roald Dahl,"['Roald Dahl', 'Artists and Writers Guild', 'Walt Disney Company', 'Leonard Maltin']",3.45,eng,56,487,62
9781593075293,Eden: It's an Endless World  Volume 3 (Eden: It's an Endless World  #3),['Hiroki Endo'],4.2,eng,224,405,14
9781593075422,Museum of Terror  Vol. 1: Tomie 1,"['Junji Ito', '伊藤潤二', 'Naomi Kokubo']",4.09,eng,375,1399,80
9781593075439,Conan and the Demons of Khitai,"['Akira Yoshida', 'Pat Lee', 'Paul Lee']",3.3,eng,90,121,16
9781593075538,Star Wars: Clone Wars  Volume 9: Endgame,"['John Ostrander', 'Welles Hartley', 'Jan Duursema']",4.11,eng,144,391,25
9781593075675,Star Wars: Clone Wars Adventures  Volume 6,"['W. Haden Blackman', 'Matt Fillbach', 'Shawn Fillbach', 'Ronda Pattison', 'Mike Kennedy', 'Stewart McKenney', 'Rick Lacy', 'Dan Jackson', 'Michael David Thomas', 'Joshua Elliott']",3.83,eng,88,165,8
9781593076122,Museum of Terror  Vol. 2: Tomie 2,"['Junji Ito', '伊藤潤二', 'Naomi Kokubo']",4.1,eng,376,888,30
9781593076191,Star Wars Omnibus: X-Wing Rogue Squadron  Vol. 2,"['Michael A. Stackpole', 'Jan Strnad', 'Ryder Windham', 'Jordi Ensign', 'John Nadeau', 'Gary Erskine']",3.87,eng,288,300,12
9781593076276,Star Wars: Empire  Volume 6: In the Shadows of Their Fathers,"['Thomas Andrews', 'Scott Allie']",3.71,eng,144,116,9
9781593076399,Museum of Terror  Vol. 3: The Long Hair in the Attic,"['Junji Ito', '伊藤潤二']",4.12,eng,392,608,26
9781593076405,Star Wars: Knights of the Old Republic  Vol. 1: Commencement (Star Wars: Knights of the Old Republic  #1),"['John Jackson Miller', 'Travis Charest', 'Michael Atiyeh', 'Brian Ching', 'Travel Foreman']",4.07,eng,152,1723,94
9781593076672,The Facts in the Case of the Departure of Miss Finch,"['Neil Gaiman', 'Michael Zulli']",3.55,eng,51,1934,190
9781593077099,Star Wars: Empire  Volume 7: The Wrong Side of the War,"['Welles Hartley', 'Davide Fabbri', 'Christian Dalla Vecchia']",3.8,eng,144,103,7
9781593077112,Star Wars: Rebellion  Vol. 1: My Brother  My Enemy,"['Rob Williams', 'Michel Lacombe']",3.94,eng,128,509,23
9781593077365,Grendel: Devil by the Deed,"['Matt Wagner', 'Rich Rankin', 'Chris Pitzer', 'Diana Schutz']",4.08,eng,48,521,28
9781593080037,Ward No. 6 and Other Stories,"['Anton Chekhov', 'David Plante', 'Constance Garnett']",4.32,eng,400,6805,163
9781593080082,The Jungle,"['Upton Sinclair', 'Maura Spiegel']",3.73,eng,414,755,106
9781593080112,Robinson Crusoe,"['Daniel Defoe', 'L.J. Swingle']",3.67,eng,312,339,50
9781593080150,Alice's Adventures in Wonderland and Through the Looking Glass,"['Lewis Carroll', 'John Tenniel', 'Tan Lin']",4.07,eng,286,2684,264
9781593080181,Moby-Dick,"['Herman Melville', 'Carl F. Hovde']",3.49,eng,707,1165,193
9781593080235,Middlemarch,"['George Eliot', 'Megan McDaniel', 'Lynne Sharon Schwartz', 'Lynn Sharon Schwartz']",3.95,eng,848,478,115
9781593080273,Anna Karenina,"['Leo Tolstoy', 'Amy Mandelker', 'Constance Garnett']",4.04,eng,803,9362,710
9781593080297,The Metamorphosis and Other Stories,"['Franz Kafka', 'Jason Baker', 'Donna Freed']",4.03,eng,224,36697,745
9781593080341,The Complete Sherlock Holmes  Volume I,"['Arthur Conan Doyle', 'Kyle Freeman']",4.49,eng,709,26465,264
9781593080365,Main Street,"['Sinclair Lewis', 'Brooke Allen']",3.76,eng,560,283,37
9781593080389,Uncle Tom's Cabin,"['Harriet Beecher Stowe', 'Amanda Claybaugh']",3.86,eng,530,490,52
9781593080402,The Complete Sherlock Holmes  Volume II,"['Arthur Conan Doyle', 'Kyle Freeman']",4.47,eng,709,825,56
9781593080457,The Brothers Karamazov,"['Fyodor Dostoyevsky', 'Constance Garnett', 'Maire Jaanus']",4.32,eng,720,1011,182
9781593080495,Sense and Sensibility,"['Jane Austen', 'Laura Engel']",4.07,eng,336,636,67
9781593080549,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,"['Robert Louis Stevenson', 'Jenny Davidson']",4.01,eng,320,829,53
9781593080556,A Tale of Two Cities,"['Charles Dickens', ""Gillen D'Arcy Wood""]",3.83,eng,429,709,87
9781593080587,The Idiot,"['Fyodor Dostoyevsky', 'Constance Garnett', 'Joseph Frank']",4.18,eng,578,405,50
9781593080648,Essential Tales and Poems,"['Edgar Allan Poe', 'Benjamin F. Fisher']",4.36,eng,688,65137,99
9781593080693,The Death of Ivan Ilych & Other Stories,['Leo Tolstoy'],4.1,eng,400,251,36
9781593080716,Vanity Fair,"['William Makepeace Thackeray', 'Nicholas Dames']",3.78,eng,696,530,91
9781593080969,The Portrait of a Lady,"['Henry James', 'Gabriel Brownstein', 'Mary Cregan']",3.77,eng,635,386,40
9781593080976,Republic,"['Plato', 'Benjamin Jowett', 'Elizabeth Watson Scharffenberger']",3.93,eng,496,360,30
9781593081041,The House of Mirth,"['Edith Wharton', 'Jeffrey Meyers']",3.95,eng,359,72,9
9781593081256,Sense and Sensibility,['Jane Austen'],4.07,eng,325,1199,144
9781593081386,A Tale of Two Cities,"['Charles Dickens', ""Gillen D'Arcy Wood""]",3.83,eng,409,1255,172
9781593081485,The Three Musketeers,"['Alexandre Dumas', 'Barbara T. Cooper']",4.07,eng,720,1106,143
9781593081539,The House of Mirth,"['Edith Wharton', 'Jeffrey Meyers']",3.95,eng,348,338,61
9781593081775,Anna Karenina,"['Leo Tolstoy', 'Constance Garnett', 'Amy Mandelker']",4.04,eng,803,298,47
9781593081805,The Metamorphosis and Other Stories,"['Franz Kafka', 'Donna Freed', 'Jason Baker']",4.03,eng,191,134,19
9781593081928,Kim,"['Rudyard Kipling', 'Jeffrey Meyers']",3.72,eng,286,381,60
9781593082031,The Complete Sherlock Holmes  Volume I,"['Arthur Conan Doyle', 'Kyle Freeman']",4.49,eng,709,946,62
9781593082062,Oliver Twist,"['Charles Dickens', 'George Cruikshank', 'Jill Muller']",3.86,eng,478,327,45
9781593082505,The Possessed,"['Fyodor Dostoyevsky', 'Constance Garnett', 'Elizabeth Dalton']",4.26,eng,768,459,46
9781593082680,The Good Soldier,"['Ford Madox Ford', 'Frank Kermode']",3.72,eng,256,254,33
9781593082697,Essential Dialogues of Plato,"['Plato', 'Benjamin Jowett', 'Pedro De Blas']",4.05,eng,624,4731,11
9781593082802,The Woman in White,"['Wilkie Collins', 'Camille Cauti']",3.99,eng,635,589,134
9781593082901,Daniel Deronda,"['George Eliot', 'Earl L. Dachslager', 'George Stade']",3.83,eng,784,197,43
9781593083236,Agnes Grey,"['Anne Brontë', 'Fred Schwarzbach']",3.68,eng,224,380,71
9781593083243,Pride and Prejudice,"['Jane Austen', 'Carol Howard']",4.25,eng,392,1563,166
9781593083328,A Tale of Two Cities,"['Charles Dickens', ""Gillen D'Arcy Wood""]",3.83,eng,409,289,42
9781593083366,Sense and Sensibility,"['Jane Austen', 'Laura Engel']",4.07,eng,312,1163,88
9781593083755,The Communist Manifesto and Other Writings,"['Karl Marx', 'Friedrich Engels', 'Martin Puchner']",3.65,eng,224,25,0
9781593083779,Swann's Way (Remembrance of Things Past  #1),"['Marcel Proust', 'C.K. Scott Moncrieff', 'Elizabeth Dalton']",4.14,eng,466,18,11
9781593109158,Come Away My Beloved,['Frances J. Roberts'],4.58,eng,192,7,0
9781593153571,Creepers,['David Morrell'],3.65,eng,388,4364,502
9781593154417,Scavenger (Frank Balenger  #2),['David Morrell'],3.6,eng,368,1719,188
9781593270032,Write Great Code: Volume 1: Understanding the Machine,['Randall Hyde'],3.91,eng,456,138,12
9781593353155,The Enemy (Jack Reacher  #8),"['Lee Child', 'Dick Hill']",4.17,eng,14,1,0
9781593354749,The Enemy (Jack Reacher  #8),"['Lee Child', 'Dick Hill']",4.17,eng,14,3,2
9781593357382,Tripwire (Jack Reacher  #3),"['Lee Child', 'Dick Hill']",4.09,eng,14,18,4
9781593358723,Tripwire (Jack Reacher  #3),"['Lee Child', 'Dick Hill']",4.09,eng,14,3,1
9781593553944,The Enemy (Jack Reacher  #8),"['Lee Child', 'Dick Hill']",4.17,eng,14,173,34
9781593553999,The Enemy (Jack Reacher  #8),"['Lee Child', 'Dick Hill']",4.17,eng,14,16,4
9781593555191,One Shot (Jack Reacher  #9),"['Lee Child', 'Dick Hill']",4.21,eng,12,133,25
9781593555580,Killing Floor (Jack Reacher  #1),"['Lee Child', 'Dick Hill']",4.05,eng,3,124,27
9781593555603,Tripwire (Jack Reacher  #3),"['Lee Child', 'Dick Hill']",4.09,eng,14,11,1
9781593600259,The Sillymarillion: An Unauthorized Parody of J.R.R. Tolkien's Classic the Silmarillion,['Donald  Lloyd'],3.65,eng,192,23,6
9781593691035,A Smart Girl's Guide to Money: How to Make It  Save It  And Spend It,"['Nancy Holyoke', 'Ali Douglass']",4.13,eng,95,523,64
9781593760328,The Old Capital,"['Yasunari Kawabata', 'J. Martin Holman']",3.78,eng,160,2168,155
9781593761226,The Soloist,['Nicholas Christopher'],3.27,eng,320,54,9
9781593851170,The Nature of Play: Great Apes and Humans,"['Anthony D. Pellegrini', 'Peter K. Smith']",4.25,eng,308,4,1
9781593854461,Teaching Reading Comprehension to Students with Learning Difficulties,"['Janette K. Klingner', 'Sharon R. Vaughn', 'Alison Boardman']",3.77,eng,178,22,1
